,state,route_name,route_link,busname,bustype,departing_time,duration,reaching_time,star_rating,price,seats_available
913,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),2024-07-17 02:15:00,04h 30m,2024-07-17 06:45:00,4.4,447,13
914,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),2024-07-17 01:25:00,04h 35m,2024-07-17 06:00:00,4.4,570,29
915,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,IntrCity SmartBus,A/C Seater / Sleeper (2+1),2024-07-17 03:00:00,05h 15m,2024-07-17 08:15:00,4.4,360,15
916,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Seater / Sleeper (2+1),2024-07-17 01:55:00,03h 35m,2024-07-17 05:30:00,4.4,699,25
917,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Seater / Sleeper (2+1),2024-07-17 23:25:00,05h 05m,2024-07-17 04:30:00,4.4,699,30
918,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),2024-07-17 02:35:00,04h 50m,2024-07-17 07:25:00,4.3,324,33
919,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Vaishali Expresso Pvt. Ltd.,A/C Seater / Sleeper (2+2),2024-07-17 21:15:00,04h 15m,2024-07-17 01:30:00,4.2,555,48
920,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Vaishali Expresso Pvt. Ltd.,A/C Seater / Sleeper (2+1),2024-07-17 23:20:00,04h 00m,2024-07-17 03:20:00,4.2,832,47
921,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Fouji travels,Bharat Benz A/C Seater / Sleeper (2+2),2024-07-17 23:00:00,04h 30m,2024-07-17 03:30:00,4.2,699,37
922,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Vaishali Expresso Pvt. Ltd.,A/C Seater / Sleeper (2+1),2024-07-17 00:05:00,03h 40m,2024-07-17 03:45:00,4.2,647,19
923,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Fouji travels,A/C Seater / Sleeper (2+1),2024-07-17 22:35:00,04h 25m,2024-07-17 03:00:00,4.2,545,37
924,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Raj Kalpana Travels Pvt.ltd.,A/C Seater/Sleeper (2+1),2024-07-17 02:35:00,04h 25m,2024-07-17 07:00:00,4.1,509,26
925,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,BSS COOL COOL TRAVELS,A/C Seater / Sleeper (2+1),2024-07-17 21:40:00,04h 10m,2024-07-17 01:50:00,4.1,1199,28
926,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Dev Express ®,A/C Sleeper (2+1),2024-07-17 02:15:00,05h 05m,2024-07-17 07:20:00,4.1,950,5
927,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Raj Kalpana Travels Pvt.Ltd,A/C Seater/Sleeper (2+1),2024-07-17 21:25:00,04h 35m,2024-07-17 02:00:00,4.1,798,29
928,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Raj Kalpana Travels Pvt.ltd.,A/C Seater/Sleeper (2+1),2024-07-17 01:20:00,04h 40m,2024-07-17 06:00:00,4.1,499,18
929,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,BSS COOL COOL TRAVELS,A/C Seater / Sleeper (2+1),2024-07-17 23:59:00,0-20h 0-29m,2024-07-17 04:30:00,4.1,599,22
930,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Maharani Travels,Bharat Benz A/C Seater /Sleeper (2+1),2024-07-17 02:30:00,04h 15m,2024-07-17 06:45:00,4.0,601,7
931,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Shakmbhari Travels,A/C Seater / Sleeper (2+1),2024-07-17 23:45:00,05h 15m,2024-07-17 05:00:00,4.0,794,30
932,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,E Bus India,A/C Seater/Sleeper (2+1),2024-07-17 22:00:00,04h 30m,2024-07-17 02:30:00,4.0,854,32
933,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Shakmbhari Travels,A/C Seater / Sleeper (2+1),2024-07-17 22:45:00,05h 15m,2024-07-17 04:00:00,4.0,594,26
934,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Hare Rama Travels,A/C Seater/Sleeper (2+1),2024-07-17 03:00:00,04h 15m,2024-07-17 07:15:00,4.0,399,29
935,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Gajraj bus service,A/C Seater / Sleeper (2+1),2024-07-17 22:00:00,05h 15m,2024-07-17 03:15:00,3.9,749,35
936,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,PTC-SKYBUS,VE A/C Seater / Sleeper (2+1),2024-07-17 02:30:00,05h 00m,2024-07-17 07:30:00,3.9,399,28
937,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,PTC-SKYBUS,VE A/C Seater / Sleeper (2+1),2024-07-17 04:35:00,04h 30m,2024-07-17 09:05:00,3.9,599,19
938,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Gajraj bus service,A/C Seater / Sleeper (2+1),2024-07-17 22:00:00,05h 15m,2024-07-17 03:15:00,3.9,899,37
939,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Ashok Tour And Travels,A/C Seater / Sleeper (2+1),2024-07-17 22:00:00,05h 00m,2024-07-17 03:00:00,3.8,3500,30
940,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),2024-07-17 02:30:00,05h 00m,2024-07-17 07:30:00,3.8,999,2
941,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),A/C Sleeper (2+2),2024-07-17 02:30:00,04h 00m,2024-07-17 06:30:00,3.8,924,38
942,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),2024-07-17 03:00:00,04h 00m,2024-07-17 07:00:00,3.8,1099,17
943,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Tourist Point,A/C Seater / Sleeper (2+2),2024-07-17 23:55:00,05h 35m,2024-07-17 05:30:00,3.7,849,52
944,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Khajuraho Travels,AC Sleeper (2+1),2024-07-17 23:26:00,04h 45m,2024-07-17 04:11:00,3.7,661,24
945,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Ashok Bus Service,VE A/C Sleeper (2+1),2024-07-17 03:30:00,04h 30m,2024-07-17 08:00:00,3.6,1099,50
946,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Shatabdi Travels Gurugram,AC Sleeper (2+1),2024-07-17 02:05:00,06h 10m,2024-07-17 08:15:00,3.5,1300,30
947,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Krishna Travels,A/C Seater / Sleeper (2+2),2024-07-17 23:30:00,05h 44m,2024-07-17 05:14:00,3.5,699,53
948,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Tiwari Travels,A/C Seater / Sleeper (2+1),2024-07-17 00:45:00,05h 40m,2024-07-17 06:25:00,3.5,4000,28
949,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Anshi Raj Shree Travels,Bharat Benz A/C Sleeper (2+1),2024-07-17 19:00:00,04h 59m,2024-07-17 23:59:00,4.0,1139,35
950,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Vijay Tour and Travels,A/C Seater / Sleeper (2+1),2024-07-17 03:20:00,04h 10m,2024-07-17 07:30:00,3.5,1018,11
951,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Krishna Travels,A/C Seater/Sleeper (2+1),2024-07-17 21:25:00,05h 20m,2024-07-17 02:45:00,3.5,599,30
952,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+2),2024-07-17 19:05:00,04h 30m,2024-07-17 23:35:00,3.4,799,48
953,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Sethi Yatra Company,A/C Seater / Sleeper (2+1),2024-07-17 20:35:00,05h 15m,2024-07-17 01:50:00,3.4,701,22
954,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+2),2024-07-17 01:25:00,04h 45m,2024-07-17 06:10:00,3.4,799,48
955,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Jamna Travels (Delhi),A/C Seater/Sleeper (2+1),2024-07-17 23:30:00,04h 45m,2024-07-17 04:15:00,3.4,1499,54
956,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+1),2024-07-17 02:35:00,04h 00m,2024-07-17 06:35:00,3.4,400,23
957,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Shree Mahaveer Travels Jaipur,A/C Sleeper (2+1),2024-07-17 03:50:00,05h 10m,2024-07-17 09:00:00,3.4,999,34
958,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+1),2024-07-17 21:50:00,03h 30m,2024-07-17 01:20:00,3.4,799,32
959,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),2024-07-17 21:30:00,04h 20m,2024-07-17 01:50:00,4.1,855,46
960,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,FlixBus,A/C Sleeper (2+1),2024-07-17 00:40:00,05h 20m,2024-07-17 06:00:00,4.4,743,10
961,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,HIGHWAY STAR TRAVEL & CARGO,A/C Seater / Sleeper (2+2),2024-07-17 02:00:00,04h 30m,2024-07-17 06:30:00,3.1,499,38
962,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Sanjay Travels,AC Sleeper (2+1),2024-07-17 20:30:00,05h 00m,2024-07-17 01:30:00,2.9,800,30
963,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,FlixBus,A/C Seater (2+2),2024-07-17 15:45:00,04h 25m,2024-07-17 20:10:00,3.8,416,29
964,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Dhruv Travels,VE A/C Seater / Sleeper (2+2),2024-07-17 00:59:00,04h 31m,2024-07-17 05:30:00,2.9,799,21
965,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Vinay Travels,Volvo A/C Seater / Sleeper (2+2),2024-07-17 00:20:00,05h 15m,2024-07-17 05:35:00,2.9,590,32
966,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Vinay Travels,VE A/C Seater / Sleeper (2+1),2024-07-17 00:20:00,04h 20m,2024-07-17 04:40:00,2.9,1090,44
967,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Panwar Travels,A/C Sleeper (2+1),2024-07-17 21:45:00,03h 35m,2024-07-17 01:20:00,2.8,2500,23
968,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Panwar Travels,A/C Seater / Sleeper (2+1),2024-07-17 21:00:00,05h 10m,2024-07-17 02:10:00,2.8,890,23
969,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,FlixBus,A/C Sleeper (2+1),2024-07-17 23:40:00,04h 30m,2024-07-17 04:10:00,3.6,456,20
970,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),2024-07-17 00:45:00,04h 30m,2024-07-17 05:15:00,2.7,599,40
971,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,GK Travels,A/C Seater/Sleeper (2+1),2024-07-17 23:30:00,07h 00m,2024-07-17 06:30:00,3.4,799,31
972,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Shree Mahaveer Travels,A/C Seater / Sleeper (2+1),2024-07-17 02:30:00,04h 15m,2024-07-17 06:45:00,2.7,500,24
973,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Semi Sleeper (2+2),2024-07-17 12:55:00,04h 50m,2024-07-17 17:45:00,4.4,440,40
974,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Semi Sleeper (2+2),2024-07-17 01:10:00,04h 50m,2024-07-17 06:00:00,4.4,699,36
975,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),2024-07-17 01:40:00,04h 55m,2024-07-17 06:35:00,4.4,914,46
976,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,SHREE MARUTIKRUPA TRAVELS AND CARGO,A/C Seater / Sleeper (2+1),2024-07-17 19:30:00,06h 30m,2024-07-17 02:00:00,2.4,665,40
977,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Varun Travels,A/C Seater / Sleeper (2+2),2024-07-17 21:59:00,06h 01m,2024-07-17 04:00:00,2.4,1044,42
978,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Vaishali Expresso Pvt. Ltd.,A/C Seater / Sleeper (2+2),2024-07-17 21:15:00,04h 15m,2024-07-17 01:30:00,4.2,1850,48
979,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,New India Travels,A/C Seater / Sleeper (2+2),2024-07-17 23:00:00,0-16h 00m,2024-07-17 07:00:00,2.3,799,22
980,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,FlixBus,A/C Sleeper (2+1),2024-07-17 02:25:00,05h 05m,2024-07-17 07:30:00,4.0,565,12
981,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,FlixBus,A/C Sleeper (2+1),2024-07-17 22:55:00,05h 10m,2024-07-17 04:05:00,4.0,442,17
982,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,VGO BUS,A/C Seater / Sleeper (2+1),2024-07-17 02:25:00,04h 10m,2024-07-17 06:35:00,4.0,399,23
983,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,FlixBus,A/C Seater (2+2),2024-07-17 03:05:00,04h 30m,2024-07-17 07:35:00,4.0,326,17
984,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,ROYAL TRAVELS AND CARGO,A/C Seater / Sleeper (2+2),2024-07-17 23:59:00,03h 01m,2024-07-17 03:00:00,2.1,896,35
985,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,NAYAR TRAVELS (OPC) PVT LTD,A/C Sleeper (2+1),2024-07-17 03:00:00,04h 30m,2024-07-17 07:30:00,2.0,1699,34
986,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Revanta Roadlines,A/C Seater / Sleeper (2+2),2024-07-17 01:45:00,04h 20m,2024-07-17 06:05:00,3.9,698,47
987,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Shree Raj Akanshi travels,Bharat Benz A/C Seater /Sleeper (2+1),2024-07-17 22:00:00,05h 00m,2024-07-17 03:00:00,3.8,1100,36
988,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Shree Raj Akanshi travels,A/C Sleeper (2+1),2024-07-17 23:00:00,05h 00m,2024-07-17 04:00:00,3.8,2299,34
989,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,M R Travels,A/C Seater / Sleeper (2+1),2024-07-17 03:15:00,06h 00m,2024-07-17 09:15:00,3.8,800,35
990,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Shree Raj Akanshi travels,Bharat Benz A/C Seater /Sleeper (2+1),2024-07-17 20:20:00,05h 00m,2024-07-17 01:20:00,3.8,899,34
991,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),2024-07-17 04:30:00,04h 00m,2024-07-17 08:30:00,3.8,647,26
992,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Mahalaxmi Travels,A/C Sleeper (2+1),2024-07-17 04:00:00,04h 15m,2024-07-17 08:15:00,3.8,799,26
993,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Mahalaxmi Travels,Volvo 9600 A/C Sleeper (2+1),2024-07-17 03:30:00,04h 15m,2024-07-17 07:45:00,3.8,899,24
994,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Bhagwati Travel Agency,A/C Seater / Sleeper (2+1),2024-07-17 01:30:00,05h 15m,2024-07-17 06:45:00,3.5,649,36
995,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Bhagwati Travel Agency,AC Sleeper (2+1),2024-07-17 04:15:00,05h 15m,2024-07-17 09:30:00,3.5,1700,36
996,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Vijay Tour and Travels,A/C Seater / Sleeper (2+1),2024-07-17 04:20:00,03h 40m,2024-07-17 08:00:00,3.5,925,18
997,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Krishna Travels,A/C Seater / Sleeper (2+2),2024-07-17 23:58:00,04h 52m,2024-07-17 04:50:00,3.5,2199,44
998,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Vande Fly,A/C Seater / Sleeper (2+2),2024-07-17 02:55:00,04h 50m,2024-07-17 07:45:00,3.5,352,34
999,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,VIKAS TRAVELS ®,A/C Seater/Sleeper (2+1),2024-07-17 04:35:00,04h 00m,2024-07-17 08:35:00,3.5,1599,32
1000,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Shree Savariya Travels & Transport,A/C Sleeper (2+1),2024-07-17 20:00:00,06h 00m,2024-07-17 02:00:00,3.5,1499,10
1001,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Sethi Yatra Company,A/C Sleeper (2+1),2024-07-17 02:30:00,04h 55m,2024-07-17 07:25:00,3.4,1018,36
1002,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,GK Travels,A/C Seater/Sleeper (2+1),2024-07-17 03:00:00,03h 00m,2024-07-17 06:00:00,3.4,999,23
1003,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,GK Travels,A/C Sleeper (2+1),2024-07-17 22:45:00,06h 15m,2024-07-17 05:00:00,3.4,1799,26
1004,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+2),2024-07-17 22:20:00,04h 15m,2024-07-17 02:35:00,3.4,799,48
1005,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Jamna Travels (Delhi),A/C Seater/Sleeper (2+1),2024-07-17 21:20:00,04h 10m,2024-07-17 01:30:00,3.4,1299,54
1006,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,GODARA TRAVELS,A/C Seater / Sleeper (2+1),2024-07-17 23:35:00,04h 20m,2024-07-17 03:55:00,3.3,999,34
1007,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,GODARA TRAVELS,AC Sleeper (2+1),2024-07-17 23:05:00,04h 40m,2024-07-17 03:45:00,3.3,1499,36
1008,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Shree ram travels,A/C Seater / Sleeper (2+2),2024-07-17 00:10:00,04h 00m,2024-07-17 04:10:00,3.2,854,50
1009,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Goyal Travels,VE A/C Seater / Sleeper (2+1),2024-07-17 22:55:00,04h 20m,2024-07-17 03:15:00,2.9,750,40
1010,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Shree Hare Rama Travels,A/C Seater / Sleeper (2+2),2024-07-17 03:35:00,04h 25m,2024-07-17 08:00:00,2.9,949,35
1011,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Gorakhdham Express Bus Service,A/C Seater / Sleeper (2+2),2024-07-17 18:00:00,05h 55m,2024-07-17 23:55:00,2.9,1195,40
1012,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,LATSAHIB BHAWANI TOUR AND TRAVELS,Bharat Benz A/C Seater /Sleeper (2+1),2024-07-17 20:30:00,06h 00m,2024-07-17 02:30:00,2.8,855,34
1013,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,LATSAHIB BHAWANI TOUR AND TRAVELS,Bharat Benz A/C Sleeper (2+1),2024-07-17 22:45:00,06h 30m,2024-07-17 05:15:00,2.8,1330,34
1014,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Shri Chirag Travel Agency,AC Sleeper (2+1),2024-07-17 04:00:00,04h 30m,2024-07-17 08:30:00,2.7,1182,31
1015,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,KST Travels,A/C Seater / Sleeper (2+2),2024-07-17 22:30:00,04h 30m,2024-07-17 03:00:00,2.7,569,31
1016,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,KISSAN TRAVELS PILANI,Bharat Benz A/C Seater /Sleeper (2+1),2024-07-17 22:45:00,04h 30m,2024-07-17 03:15:00,2.7,1199,46
1017,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Jain Shiv Shankar Travels,Bharat Benz A/C Seater /Sleeper (2+1),2024-07-17 19:35:00,05h 00m,2024-07-17 00:35:00,2.6,941,39
1018,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Jain Shiv Shankar Travels,Bharat Benz A/C Seater /Sleeper (2+1),2024-07-17 20:25:00,05h 00m,2024-07-17 01:25:00,2.6,969,40
1019,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Jain Shiv Shankar Travels,A/C Sleeper (2+1),2024-07-17 23:30:00,05h 00m,2024-07-17 04:30:00,2.6,1424,36
1020,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,yogesh Travels,A/C Seater / Sleeper (2+1),2024-07-17 00:01:00,04h 14m,2024-07-17 04:15:00,2.4,2000,40
1021,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Varun Travels,A/C Seater / Sleeper (2+2),2024-07-17 21:30:00,06h 00m,2024-07-17 03:30:00,2.4,599,44
1022,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,New India Travels,Non A/C Seater / Sleeper (2+1),2024-07-17 23:40:00,06h 15m,2024-07-17 05:55:00,2.3,1569,27
1023,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Shri Siddhi Vinayak Travels,A/C Seater / Sleeper (2+1),2024-07-17 23:50:00,03h 45m,2024-07-17 03:35:00,2.2,951.43,48
1024,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,First Choice Holidays,A/C Seater / Sleeper (2+2),2024-07-17 02:45:00,06h 15m,2024-07-17 09:00:00,2.2,3999,54
1025,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,First Choice Holidays,A/C Seater / Sleeper (2+2),2024-07-17 01:30:00,04h 30m,2024-07-17 06:00:00,2.2,5000,54
1026,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Shri Siddhi Vinayak Travels,A/C Seater / Sleeper (2+2),2024-07-17 00:30:00,04h 15m,2024-07-17 04:45:00,2.2,1099,57
1027,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Gajkaran Travels And Cargo,A/C Seater / Sleeper (2+1),2024-07-17 21:20:00,05h 40m,2024-07-17 03:00:00,2.0,1600,35
1028,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,JINWANI TRAVELS & CARGO,A/C Sleeper (1+2),2024-07-17 02:00:00,07h 00m,2024-07-17 09:00:00,1.8,599,40
1029,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Baba Khatushyam Travels Pvt Ltd,A/C Seater / Sleeper (2+2),2024-07-17 21:45:00,08h 00m,2024-07-17 05:45:00,1.7,1025,59
1030,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Baba Khatushyam Travels Pvt Ltd,A/C Seater / Sleeper (3+1),2024-07-17 20:00:00,09h 00m,2024-07-17 05:00:00,1.7,1799,30
1031,UPSRTC,Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Maan Travels,NON AC Seater / Sleeper 2+1,2024-07-17 17:30:00,06h 25m,2024-07-17 23:55:00,1.6,1050,41
