,ID,state,route_name,route_link,busname,bustype,departing_time,duration,reaching_time,star_rating,price,seats_available
123,124,KTCL,Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,Naik Tours And Travels,Bharat Benz A/C Sleeper (2+1),2024-07-12 20:30:00,13h 30m,2024-07-12 10:00:00,2.6,1200.00,24
124,125,KTCL,Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,Naik Travels (Syndicate),NON A/C Sleeper (2+1),2024-07-12 19:30:00,13h 30m,2024-07-12 09:00:00,2.6,700.00,17
125,126,KTCL,Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,Atmaram Manish Travels,NON A/C Hi-Tech (2+2),2024-07-12 16:45:00,15h 45m,2024-07-12 08:30:00,2.5,463.00,21
126,127,KTCL,Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,Atmaram Travels,A/C Sleeper (2+1),2024-07-12 17:45:00,15h 00m,2024-07-12 08:45:00,2.5,740.00,10
127,128,KTCL,Mumbai to Goa,https://www.redbus.in/bus-tickets/mumbai-to-goa,VRL Travels,A/C Sleeper (2+1),2024-07-12 19:45:00,14h 00m,2024-07-12 09:45:00,3.0,800.00,15
128,129,KTCL,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,IntrCity SmartBus,AC Sleeper (2+1),2024-07-12 19:30:00,14h 10m,2024-07-12 09:40:00,4.6,600.00,4
129,130,KTCL,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Zingbus Plus,Bharat Benz A/C Sleeper (2+1),2024-07-12 18:10:00,14h 55m,2024-07-12 09:05:00,4.5,568.00,1
130,131,KTCL,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Rajdhani Travels Corporation,VE A/C Sleeper (2+1),2024-07-12 19:30:00,12h 40m,2024-07-12 08:10:00,4.4,849.00,9
131,132,KTCL,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,AdJolly Tours and Travels,VE A/C Sleeper (2+1),2024-07-12 18:25:00,12h 05m,2024-07-12 06:30:00,4.1,1439.00,9
132,133,KTCL,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Atmaram Travels(M.Dev),A/C Sleeper (2+1),2024-07-12 22:00:00,13h 50m,2024-07-12 11:50:00,4.3,799.00,26
133,134,KTCL,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,IntrCity SmartBus,AC Sleeper (2+1),2024-07-12 18:30:00,14h 30m,2024-07-12 09:00:00,4.2,650.00,4
134,135,KTCL,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,IntrCity SmartBus,AC Sleeper (2+1),2024-07-12 21:00:00,14h 20m,2024-07-12 11:20:00,4.2,606.00,11
135,136,KTCL,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Zingbus Plus,VE A/C Sleeper (2+1),2024-07-12 20:25:00,15h 25m,2024-07-12 11:50:00,4.5,675.00,14
136,137,KTCL,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Atmaram Travels (Unity),A/C Sleeper (2+1),2024-07-12 20:00:00,14h 35m,2024-07-12 10:35:00,4.2,650.00,23
137,138,KTCL,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Giroba Travels (Shree),A/C Seater Hi-Tech Push Back (2+2),2024-07-12 17:00:00,13h 10m,2024-07-12 06:10:00,0.0,2000.00,40
138,139,KTCL,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Giroba Travels (Shree),A/C Sleeper (2+1),2024-07-12 16:40:00,14h 30m,2024-07-12 07:10:00,0.0,3000.00,29
139,140,KTCL,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,GANESH PRASAD TRAVELS,NON A/C Seater (2+2),2024-07-12 16:40:00,15h 35m,2024-07-12 08:15:00,0.0,2000.00,49
140,141,KTCL,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,GANESH PRASAD TRAVELS,A/C Seater (2+2),2024-07-12 17:20:00,15h 10m,2024-07-12 08:30:00,0.0,2500.00,49
141,142,KTCL,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,"National Travels,Goa",A/C Sleeper (2+1),2024-07-12 19:30:00,15h 00m,2024-07-12 10:30:00,4.2,799.00,7
142,143,KTCL,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,"National Travels,Goa",NON A/C Sleeper (2+1),2024-07-12 18:30:00,13h 00m,2024-07-12 07:30:00,4.0,750.00,3
143,144,KTCL,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Atmaram Travels ( Dolphin ),A/C Sleeper (2+1),2024-07-12 17:00:00,15h 55m,2024-07-12 08:55:00,4.2,699.00,21
144,145,KTCL,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Atmaram Travels ( Dolphin ),A/C Sleeper (2+1),2024-07-12 16:40:00,14h 40m,2024-07-12 07:20:00,3.7,808.00,8
145,146,KTCL,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,VAILANKANNI TRAVELS,VE A/C Sleeper (2+1),2024-07-12 20:40:00,12h 50m,2024-07-12 09:30:00,3.6,650.00,23
146,147,KTCL,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Atmaram Travels(M.Dev),A/C Sleeper (2+1),2024-07-12 21:02:00,13h 55m,2024-07-12 10:57:00,4.3,660.00,23
147,148,KTCL,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Atmaram Travels ( Dolphin ),AC Sleeper (2+1),2024-07-12 18:30:00,16h 00m,2024-07-12 10:30:00,3.5,699.00,17
148,149,KTCL,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Atmaram Travels (Vishal),Non AC Seater (2+2),2024-07-12 18:10:00,15h 10m,2024-07-12 09:20:00,3.5,550.00,13
149,150,KTCL,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Atmaram Travels Goa,A/C Sleeper (2+1),2024-07-12 19:00:00,14h 35m,2024-07-12 09:35:00,3.7,650.00,22
150,151,KTCL,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Manish Roshan Travels,A/C Sleeper (2+1),2024-07-12 20:30:00,14h 00m,2024-07-12 10:30:00,3.5,750.00,30
151,152,KTCL,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Naik Tours And Travels,NON A/C Sleeper (2+1),2024-07-12 16:50:00,13h 40m,2024-07-12 06:30:00,3.6,650.00,10
152,153,KTCL,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Sai Travels - Saijyoti,A/C Sleeper (2+1),2024-07-12 19:45:00,14h 50m,2024-07-12 10:35:00,3.7,1799.00,7
153,154,KTCL,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Manish Roshan Travels,Bharat Benz A/C Sleeper (2+1),2024-07-12 17:30:00,14h 00m,2024-07-12 07:30:00,2.6,850.00,24
154,155,KTCL,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Manish Travels,A/C Seater / Sleeper (2+1),2024-07-12 18:00:00,14h 00m,2024-07-12 08:00:00,2.2,600.00,26
155,156,KTCL,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,Manish Travels,Non AC Seater (2+2),2024-07-12 18:30:00,14h 30m,2024-07-12 09:00:00,2.6,500.00,16
156,157,KTCL,Goa to Mumbai,https://www.redbus.in/bus-tickets/goa-to-mumbai,SIDDHANTH TRANSPORT,A/C Seater Push Back (2+2),2024-07-12 17:20:00,15h 25m,2024-07-12 08:45:00,4.3,5000.00,49
157,158,KTCL,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Intercity travels,Bharat Benz A/C Sleeper (2+1),2024-07-12 21:00:00,13h 15m,2024-07-12 10:15:00,4.6,1299.00,1
158,159,KTCL,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Sunrise Tours and Travels,A/C Sleeper (2+1),2024-07-12 21:20:00,12h 55m,2024-07-12 10:15:00,4.5,1099.00,4
159,160,KTCL,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Streamline tours and travels,A/C Sleeper (2+1),2024-07-12 21:15:00,13h 00m,2024-07-12 10:15:00,4.1,1000.00,19
160,161,KTCL,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,IntrCity SmartBus,AC Sleeper (2+1),2024-07-12 20:30:00,13h 10m,2024-07-12 09:40:00,4.1,1634.00,3
161,162,KTCL,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Streamline tours and travels,A/C Sleeper (2+1),2024-07-12 22:20:00,12h 55m,2024-07-12 11:15:00,4.0,1040.00,14
162,163,KTCL,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Sea Bird Tourist,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),2024-07-12 23:30:00,13h 00m,2024-07-12 12:30:00,3.4,700.00,34
163,164,KTCL,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Sea Bird Tourist,NON A/C Sleeper (2+1),2024-07-12 18:00:00,13h 00m,2024-07-12 07:00:00,3.3,750.00,9
164,165,KTCL,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Anand Travels,NON A/C Sleeper (2+1),2024-07-12 19:00:00,12h 00m,2024-07-12 07:00:00,3.0,610.00,8
165,166,KTCL,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Sea Bird Tourist,A/C Sleeper (2+1),2024-07-12 21:15:00,13h 00m,2024-07-12 10:15:00,2.9,900.00,22
166,167,KTCL,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Sea Bird Tourist,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),2024-07-12 22:30:00,13h 00m,2024-07-12 11:30:00,3.1,700.00,38
167,168,KTCL,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Sea Bird Tourist,NON A/C Sleeper (2+1),2024-07-12 20:30:00,13h 30m,2024-07-12 10:00:00,3.5,700.00,19
168,169,KTCL,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Sea Bird Tourist,A/C Sleeper (2+1),2024-07-12 22:15:00,13h 00m,2024-07-12 11:15:00,2.6,900.00,16
169,170,KTCL,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Sugama Tourist,NON A/C Sleeper (2+1),2024-07-12 20:30:00,11h 15m,2024-07-12 07:45:00,3.5,950.00,6
170,171,KTCL,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Sugama Tourist,NON A/C Sleeper (2+1),2024-07-12 20:30:00,12h 15m,2024-07-12 08:45:00,3.1,1000.00,6
171,172,KTCL,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Sugama Tourist,NON A/C Sleeper (2+1),2024-07-12 20:30:00,11h 45m,2024-07-12 08:15:00,3.9,1000.00,6
172,173,KTCL,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Janatha Travels,NON A/C Sleeper (2+1),2024-07-12 20:45:00,11h 45m,2024-07-12 08:30:00,3.5,12345.00,11
173,174,KTCL,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,Balaji Tourist,Volvo Multi-Axle A/C Semisleeper (2+2),2024-07-12 21:30:00,13h 45m,2024-07-12 11:15:00,0.0,3000.00,1
174,175,KTCL,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,VRL Travels,NON A/C Sleeper (2+1),2024-07-12 20:00:00,13h 30m,2024-07-12 09:30:00,3.6,900.00,9
175,176,KTCL,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,VRL Travels,A/C Sleeper (2+1),2024-07-12 21:00:00,13h 45m,2024-07-12 10:45:00,2.9,1300.00,4
176,177,KTCL,Bangalore to Goa,https://www.redbus.in/bus-tickets/bangalore-to-goa,VRL Travels,A/C Seater / Sleeper (2+1),2024-07-12 19:30:00,13h 45m,2024-07-12 09:15:00,3.2,600.00,18
177,178,KTCL,Goa to Pandharpur,https://www.redbus.in/bus-tickets/goa-to-pandharpur,Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,2024-07-12 19:00:00,12h 00m,2024-07-12 07:00:00,3.2,735.00,20
178,179,KTCL,Belagavi to Goa,https://www.redbus.in/bus-tickets/belagavi-to-goa,S R Travels,NON A/C Sleeper (2+1),2024-07-12 01:00:00,05h 00m,2024-07-12 06:00:00,1.2,799.00,6
179,180,KTCL,Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Sunrise Tours and Travels,A/C Sleeper (2+1),2024-07-12 18:30:00,12h 40m,2024-07-12 07:10:00,4.4,999.00,3
180,181,KTCL,Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Intercity travels,Bharat Benz A/C Sleeper (2+1),2024-07-12 18:00:00,13h 15m,2024-07-12 07:15:00,4.5,1099.00,15
181,182,KTCL,Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,IntrCity SmartBus,AC Sleeper (2+1),2024-07-12 19:00:00,13h 35m,2024-07-12 08:35:00,4.1,917.00,11
182,183,KTCL,Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Sea Bird Tourist,A/C Sleeper (2+1),2024-07-12 20:30:00,13h 00m,2024-07-12 09:30:00,3.3,900.00,24
183,184,KTCL,Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Sea Bird Tourist,NON A/C Sleeper (2+1),2024-07-12 18:30:00,14h 00m,2024-07-12 08:30:00,3.0,700.00,25
184,185,KTCL,Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Sea Bird Tourist,NON A/C Sleeper (2+1),2024-07-12 17:30:00,14h 00m,2024-07-12 07:30:00,3.6,700.00,6
185,186,KTCL,Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,SRS Travels,NON AC Seater / Sleeper 2+1,2024-07-12 18:00:00,13h 30m,2024-07-12 07:30:00,2.6,554.00,21
186,187,KTCL,Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Anand Travels,NON A/C Sleeper (2+1),2024-07-12 18:30:00,12h 15m,2024-07-12 06:45:00,2.5,610.00,10
187,188,KTCL,Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,SRS Travels,NON AC Seater / Sleeper 2+1,2024-07-12 19:00:00,12h 30m,2024-07-12 07:30:00,2.6,554.00,21
188,189,KTCL,Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Sea Bird Tourist,A/C Sleeper (2+1),2024-07-12 17:00:00,14h 00m,2024-07-12 07:00:00,1.9,900.00,18
189,190,KTCL,Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Sugama Tourist,NON A/C Sleeper (2+1),2024-07-12 19:45:00,12h 00m,2024-07-12 07:45:00,3.3,900.00,12
190,191,KTCL,Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Sugama Tourist,NON A/C Sleeper (2+1),2024-07-12 18:00:00,13h 45m,2024-07-12 07:45:00,4.7,900.00,12
191,192,KTCL,Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Sugama Tourist,NON A/C Sleeper (2+1),2024-07-12 19:00:00,12h 45m,2024-07-12 07:45:00,2.7,900.00,12
192,193,KTCL,Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Janatha Travels,NON A/C Sleeper (2+1),2024-07-12 19:00:00,11h 35m,2024-07-12 06:35:00,3.5,12345.00,34
193,194,KTCL,Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,Balaji Tourist,Volvo Multi-Axle A/C Semisleeper (2+2),2024-07-12 19:45:00,10h 40m,2024-07-12 06:25:00,0.0,3000.00,1
194,195,KTCL,Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,VRL Travels,A/C Seater / Sleeper (2+1),2024-07-12 19:00:00,14h 00m,2024-07-12 09:00:00,4.0,700.00,15
195,196,KTCL,Goa to Bangalore,https://www.redbus.in/bus-tickets/goa-to-bangalore,VRL Travels,A/C Sleeper (2+1),2024-07-12 20:00:00,14h 00m,2024-07-12 10:00:00,2.9,900.00,24
196,197,KTCL,Solapur to Goa,https://www.redbus.in/bus-tickets/solapur-to-goa,Humsafar Travels,A/C Sleeper (2+1),2024-07-12 23:30:00,09h 30m,2024-07-12 09:00:00,3.7,1250.00,9
197,198,KTCL,Solapur to Goa,https://www.redbus.in/bus-tickets/solapur-to-goa,S R Travels,A/C Seater/Sleeper (2+1),2024-07-12 18:45:00,12h 15m,2024-07-12 07:00:00,2.9,800.00,10
198,199,KTCL,Solapur to Goa,https://www.redbus.in/bus-tickets/solapur-to-goa,Sharma Travels,AC Sleeper (2+1),2024-07-12 23:01:00,10h 00m,2024-07-12 09:01:00,3.9,1333.00,1
199,200,KTCL,Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,2024-07-12 19:00:00,07h 30m,2024-07-12 02:30:00,3.4,420.00,20
200,201,KTCL,Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,IntrCity SmartBus,AC Sleeper (2+1),2024-07-12 16:50:00,05h 40m,2024-07-12 22:30:00,4.1,550.00,9
201,202,KTCL,Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Atmaram Travels ( Dolphin ),A/C Sleeper (2+1),2024-07-12 17:00:00,06h 10m,2024-07-12 23:10:00,3.3,699.00,21
202,203,KTCL,Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Zingbus Plus,Bharat Benz A/C Sleeper (2+1),2024-07-12 18:10:00,06h 05m,2024-07-12 00:15:00,4.6,630.00,1
203,204,KTCL,Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,IntrCity SmartBus,AC Sleeper (2+1),2024-07-12 18:30:00,06h 15m,2024-07-12 00:45:00,4.5,650.00,4
204,205,KTCL,Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Amrutyog Travels,A/C Sleeper (2+1),2024-07-12 19:00:00,07h 30m,2024-07-12 02:30:00,4.5,555.00,19
205,206,KTCL,Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Atmaram Travels Goa,A/C Sleeper (2+1),2024-07-12 19:00:00,06h 45m,2024-07-12 01:45:00,4.1,650.00,22
206,207,KTCL,Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,PSR Travels Goa,A/C Sleeper (2+1),2024-07-12 19:15:00,05h 45m,2024-07-12 01:00:00,3.6,699.00,17
207,208,KTCL,Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,IntrCity SmartBus,AC Sleeper (2+1),2024-07-12 19:30:00,05h 40m,2024-07-12 01:10:00,4.9,600.00,4
208,209,KTCL,Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Ashray Travels,Non A/C Seater / Sleeper (2+1),2024-07-12 20:00:00,05h 30m,2024-07-12 01:30:00,4.1,350.00,38
209,210,KTCL,Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Shreyash Travels,A/C Sleeper (2+1),2024-07-12 20:00:00,05h 00m,2024-07-12 01:00:00,3.2,477.00,19
210,211,KTCL,Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Vaibhav Travels,A/C Sleeper (2+1),2024-07-12 20:00:00,10h 12m,2024-07-12 06:12:00,3.6,380.00,29
211,212,KTCL,Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Zingbus Plus,VE A/C Sleeper (2+1),2024-07-12 20:25:00,06h 10m,2024-07-12 02:35:00,4.1,585.00,16
212,213,KTCL,Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Laxmi Queen Asta,A/C Sleeper (2+1),2024-07-12 20:30:00,05h 30m,2024-07-12 02:00:00,4.8,699.00,19
213,214,KTCL,Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,IntrCity SmartBus,AC Sleeper (2+1),2024-07-12 21:00:00,05h 30m,2024-07-12 02:30:00,4.6,606.00,11
214,215,KTCL,Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Laxmi Queen Grand,A/C Sleeper (2+1),2024-07-12 21:00:00,05h 30m,2024-07-12 02:30:00,3.9,699.00,12
215,216,KTCL,Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Zingbus Plus,Bharat Benz A/C Sleeper (2+1),2024-07-12 21:35:00,05h 25m,2024-07-12 03:00:00,4.7,607.00,19
216,217,KTCL,Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Manish Travels,A/C Seater / Sleeper (2+1),2024-07-12 16:45:00,06h 40m,2024-07-12 23:25:00,2.6,600.00,26
217,218,KTCL,Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Anand Travels,NON A/C Sleeper (2+1),2024-07-12 18:00:00,08h 00m,2024-07-12 02:00:00,2.8,684.00,24
218,219,KTCL,Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Atmaram Travels ( Dolphin ),AC Sleeper (2+1),2024-07-12 18:30:00,06h 15m,2024-07-12 00:45:00,2.8,699.00,17
219,220,KTCL,Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Laxmi-Princess Nova,Non A/C Seater / Sleeper (2+1),2024-07-12 19:00:00,06h 30m,2024-07-12 01:30:00,2.5,399.00,9
220,221,KTCL,Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Atmaram Travels ( Dolphin ),A/C Sleeper (2+1),2024-07-12 17:05:00,05h 25m,2024-07-12 22:30:00,3.3,808.00,8
221,222,KTCL,Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,IntrCity SmartBus,AC Sleeper (2+1),2024-07-12 17:30:00,06h 55m,2024-07-12 00:25:00,3.9,1231.00,1
222,223,KTCL,Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Jolly Tours and Travels,VE A/C Sleeper (2+1),2024-07-12 17:30:00,07h 15m,2024-07-12 00:45:00,3.5,1439.00,14
223,224,KTCL,Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Sai Travels - Shree Sai,NON A/C Push Back (2+2),2024-07-12 17:30:00,08h 00m,2024-07-12 01:30:00,3.6,5000.00,45
224,225,KTCL,Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,IntrCity SmartBus,AC Sleeper (2+1),2024-07-12 18:20:00,06h 15m,2024-07-12 00:35:00,4.3,899.00,18
225,226,KTCL,Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Atmaram Travels (Shreyas),Bharat Benz A/C Sleeper (2+1),2024-07-12 20:03:00,06h 00m,2024-07-12 02:03:00,4.1,5000.00,24
226,227,KTCL,Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Atmaram Travels ( Gogte ),NON A/C Sleeper (2+1),2024-07-12 21:15:00,06h 00m,2024-07-12 03:15:00,3.1,5000.00,36
227,228,KTCL,Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Manish Travels,NON A/C Seater (2+2),2024-07-12 16:45:00,07h 10m,2024-07-12 23:55:00,2.3,2000.00,32
228,229,KTCL,Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Manish Roshan Travels,A/C Sleeper (2+1),2024-07-12 19:00:00,08h 30m,2024-07-12 03:30:00,2.6,750.00,30
229,230,KTCL,Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,VRL Travels,A/C Sleeper (2+1),2024-07-12 19:30:00,06h 30m,2024-07-12 02:00:00,3.4,1100.00,30
230,231,KTCL,Goa to Kolhapur(Maharashtra),https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,VRL Travels,A/C Sleeper (2+1),2024-07-12 20:00:00,07h 00m,2024-07-12 03:00:00,3.4,900.00,35
231,232,KTCL,Goa to Solapur,https://www.redbus.in/bus-tickets/goa-to-solapur,Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,2024-07-12 19:00:00,13h 30m,2024-07-12 08:30:00,2.9,850.00,20
232,233,KTCL,Goa to Solapur,https://www.redbus.in/bus-tickets/goa-to-solapur,Humsafar Travels,A/C Sleeper (2+1),2024-07-12 19:00:00,09h 30m,2024-07-12 04:30:00,3.7,1395.00,22
233,234,KTCL,Goa to Solapur,https://www.redbus.in/bus-tickets/goa-to-solapur,IntrCity SmartBus,AC Sleeper (2+1),2024-07-12 16:50:00,11h 10m,2024-07-12 04:00:00,4.6,1124.00,11
234,235,KTCL,Goa to Solapur,https://www.redbus.in/bus-tickets/goa-to-solapur,IntrCity SmartBus,AC Sleeper (2+1),2024-07-12 17:30:00,11h 15m,2024-07-12 04:45:00,3.1,1136.00,10
235,236,KTCL,Goa to Solapur,https://www.redbus.in/bus-tickets/goa-to-solapur,S R Travels,A/C Seater/Sleeper (2+1),2024-07-12 20:30:00,11h 00m,2024-07-12 07:30:00,2.3,700.00,28
236,237,KTCL,Goa to Sangola (Solapur),https://www.redbus.in/bus-tickets/goa-to-sangola,Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,2024-07-12 19:00:00,11h 05m,2024-07-12 06:05:00,3.3,675.00,20
237,238,KTCL,Goa to Sangola (Solapur),https://www.redbus.in/bus-tickets/goa-to-sangola,Humsafar Travels,A/C Sleeper (2+1),2024-07-12 19:00:00,07h 00m,2024-07-12 02:00:00,4.0,1215.00,22
238,239,KTCL,Calangute (goa) to Goa Airport,https://www.redbus.in/bus-tickets/calangute-goa-to-goa-airport,Kadamba Transport Corporation Limited (KTCL) - 99719,AC Seater (2+2),2024-07-12 18:30:00,01h 30m,2024-07-12 20:00:00,4.8,200.00,39
239,240,KTCL,Goa to Sangli,https://www.redbus.in/bus-tickets/goa-to-sangli,Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,2024-07-12 19:00:00,09h 00m,2024-07-12 04:00:00,3.8,490.00,20
